REGION V,07DCC2006S,GUADALUPE VICTORIA,64,OXCHUC,158,JUTUBA,JUTUBA,0,701,7,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XII,07DCC2007R,JESUS FLORES MAGON,59,OCOSINGO,882,LAS CONCHITAS,LAS CONCHITAS,0,718,7,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XIV,07DCC2008Q,GUADALUPE VICTORIA,31,CHILON,497,ALAN K'ANTAJAL,ALAN KANTAJAL,0,105,1,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XIV,07DCC2009P,VICENTE SUAREZ,96,TILA,145,LA INDEPENDENCIA,LA INDEPENDENCIA,0,53,11,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XIV,07DCC2010E,JAIME SABINES GUTIERREZ,96,TILA,89,TIONTIEPA BENITO JUAREZ,TIONTIEPA BENITO JUAREZ,0,53,11,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION V,07DCC2011D,VICENTE RAMON GUERRERO SALDAÑA,64,OXCHUC,31,TZACUBILJA,TZACUBILJA,0,707,7,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION V,07DCC2012C,NIÑOS HEROES,22,CHALCHIHUITAN,22,CH'ENMUT,CHE'NMUT,0,19,16,4,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION V,07DCC2013B,CARMEN SERDAN,26,CHENALHO,5,ATZAMILHO,ATZAMILHO,0,10,16,4,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION V,07DCC2014A,GABRIELA MISTRAL,26,CHENALHO,9,CANOLAL,NUEVO CANOLAL,0,16,16,4,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION V,07DCC2015Z,VICENTE RAMON GUERRERO SALDAÑA,26,CHENALHO,69,MACUSHTETIC,MACUSHTETIC,0,10,16,4,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION V,07DCC2016Z,EMILIANO ZAPATA SALAZAR,49,LARRAINZAR,38,POCOLTON,POCOLTON,0,44,10,4,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION V,07DCC2017Y,NICOLAS BRAVO,66,PANTELHO,76,SAN CARALAMPIO,SAN CARALAMPIO,0,11,16,4,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION V,07DCC2018X,JUAN SABINES GUTIERREZ,93,TENEJAPA,81,DOS POZOS,DOS POZOS,0,6,10,4,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION X,07DCC2019W,PEDRO ANAYA,15,CACAHOATAN,42,TECOYTAC,TECOYTAC,0,69,14,5,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XIV,07DCC2020L,JACINTO CANEK,77,SALTO DE AGUA,143,SAN RAFAEL,RANCHERIA SAN RAFAEL,0,82,9,8,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION VIII,07DCC2021K,ROSAURA ZAPATA CANO,62,OSTUACAN,68,LAGUNA LA CAMPANA,LAGUNA LA CAMPANA,0,407,4,3,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION II,07DCC2022J,LEONA VICARIO,61,OCOZOCOAUTLA DE ESPINOSA,1820,SAN ANDRES,SAN ANDRES,0,801,8,0,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION V,07DCC2023I,GABRIELA MISTRAL,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,CAMINO VECINAL AL EJIDO RIO ARCOTETE,0,49,10,4,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION V,07DCC2024H,LEONA VICARIO,111,ZINACANTAN,63,BOMCHEN,BOMCH'EN,0,49,10,4,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XIV,07DCC2025G,CRISTOBAL COLON,82,SITALA,127,GUADALUPE MAZANIL,GUADALUPE MAZANIL,0,719,7,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION IX,07DCC2026F,NIÑOS HEROES,51,MAPASTEPEC,1200,ESPERANZA DE COSTA RICA,ESPERANZA DE COSTA RICA,0,69,14,5,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XIII,07DCC2027E,REY PAKAL,65,PALENQUE,1,PALENQUE,LA CAOBA,0,90,9,8,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XV,07DCC2028D,LEONA VICARIO,19,COMITAN DE DOMINGUEZ,1,COMITAN DE DOMINGUEZ,AVENIDA CENTRAL SIN NUMERO,0,502,5,6,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XIV,07DCC2029C,SALOMON GONZALEZ BLANCO,31,CHILON,659,K'LSISAL,KISISAL,0,103,1,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XIV,07DCC2030S,BENITO JUAREZ GARCIA,96,TILA,11,COQUIJA,COQUIJA,0,157,11,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XII,07DCC2031R,BENITO JUAREZ GARCIA,59,OCOSINGO,1831,QUINCE DE MARZO,CARRETERA A OCOSINGO A 8 KILOMETROS 15 DE MARZO,0,708,7,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION V,07DCC2032Q,LEONA VICARIO,64,OXCHUC,147,SANTA CRUZ,OCOSINGO AL DESVIO TOBILJA 7 KILOMETROS A SANTA CRUZ,0,702,7,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XIV,07DCC2033P,JOSE MARIA MORELOS Y PAVON,31,CHILON,502,XAQUILA,CARRETERA INTERNACIONAL ENTRE OCOSINGO Y PALENQUE ENTRONQUE CRUCERO SOTEEL A 1 K,0,102,1,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XIV,07DCC2034O,ROSARIO CASTELLANOS FIGUEROA,31,CHILON,499,BATZEL PAMALHA,CARRETERA INTERNACIONAL OCOSINGO A PALENQUE ENTRONQUE 4 KILOMETROS A BAHTZEL PAM,0,102,1,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XIV,07DCC2035N,AMADO NERVO ORDAZ,31,CHILON,556,CENTRO CACUALA,CARRET.INTERNACIONAL OCOSINGO A PALENQUE ENTRONQUE CRUCERO TUNAPAZ A 2 KM. BAMIN,0,102,1,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION XIV,07DCC2036M,NIÑOS HEROES,31,CHILON,675,BAJ ASHUPA,CAMINO NINGUNO,0,106,1,2,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,,
REGION V,07DCI0009W,DR. MANUEL GAMIO CENTRO DE INTEGRACION SOCIAL 9,111,ZINACANTAN,1,ZINACANTAN,ZINACANTAN,0,23,10,4,4,PRIMARIA,ALBERGUE INDIGENA FEDERAL TRANSFERIDO,,
REGION XIV,07DCI0010L,LIC. BENITO JUAREZ GARCIA,77,SALTO DE AGUA,37,BENITO JUAREZ,ZARAGOZA (LOS CERRILLO),3411973,903,9,8,4,PRIMARIA,ALBERGUE INDIGENA FEDERAL TRANSFERIDO,,
REGION XII,07DCI0011K,DR. BELISARIO DOMINGUEZ PALENCIA,59,OCOSINGO,1,OCOSINGO,ESCUADRON 201 NUM. 2,0,706,7,2,4,PRIMARIA,ALBERGUE INDIGENA FEDERAL TRANSFERIDO,,
REGION V,07DCI0012J,CENTRO DE INTEGRACION SOCIAL NUM. 30 XICOTENCATL,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,ESCUADRON 201 NUM. 2,0,1,10,4,4,PRIMARIA,ALBERGUE INDIGENA FEDERAL TRANSFERIDO,,
REGION X,07DCM0001Q,CENTRO DE ESTUDIOS TECNOLOGICOS DEL MAR NUM. 24,89,TAPACHULA,148,PUERTO MADERO (SAN BENITO),CALZADA ESCOLLERAS SIN NUM.,6982073,,,5,8,BACHILLERATO,BACHILLERATO TECNOLOGICO DEL MAR FEDERAL,,
REGION I,07DCT0001Z,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 144,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,BOULEVARD MAYOR JULIO SABINES SIN NUM.,6162603,,,0,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION I,07DCT0001Z,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 144,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,BOULEVARD MAYOR JULIO SABINES SIN NUM.,6162603,,,0,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION IX,07DCT0002Z,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 170,97,TONALA,1,TONALA,KILOMETRO 1, CARRETERA TONALA-PAREDON,6632082,,,11,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,
REGION IX,07DCT0002Z,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 170,97,TONALA,1,TONALA,KILOMETRO 1, CARRETERA TONALA-PAREDON,6632082,,,11,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,
REGION II,07DCT0003Y,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 169,17,CINTALAPA,1,CINTALAPA DE FIGUEROA,CARRETERA PANAMERICANA 1006,6842885,,,0,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION X,07DCT0004X,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y SERVICIOS NUM. 85,40,HUIXTLA,4,AQUILES SERDAN,AVENIDA LAZARO CARDENAS SIN NUM. EJIDO AQUILES SERDAN,6220479,,,5,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION I,07DCT0005W,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y SERVICIOS NUM. 138,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,LIBRAMIENTO NORTE S/N PASO LIMON,6140339,,,0,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION I,07DCT0005W,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y SERVICIOS NUM. 138,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,LIBRAMIENTO NORTE S/N PASO LIMON,6140339,,,0,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION XI,07DCT0006V,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 136,34,FRONTERA COMALAPA,1,FRONTERA COMALAPA,KILOMETRO 3.5 CARRETERA COMALAPA-CIUDAD CUAUHTEMOC,6310234,,,1,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION I,07DCT0007U,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 233,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,CARRETERA PANAMERICANA KILOMETRO 1084,6153323,,,0,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION I,07DCT0007U,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 233,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,CARRETERA PANAMERICANA KILOMETRO 1084,6153323,,,0,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION XI,07DCT0011G,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 243,57,MOTOZINTLA,1,MOTOZINTLA DE MENDOZA,TERCERA ORIENTE NORTE NUM. 220,0,,,1,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION XI,07DCT0011G,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 243,57,MOTOZINTLA,1,MOTOZINTLA DE MENDOZA,TERCERA ORIENTE NORTE NUM. 220,0,,,1,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION X,07DCT0012F,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y SERVICIOS NUM. 137,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,PROLONGACION DURAZNOS SIN NUM. FRACCIONAMIENTO LOS LAURELES,6264504,,,5,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION X,07DCT0012F,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y SERVICIOS NUM. 137,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,PROLONGACION DURAZNOS SIN NUM. FRACCIONAMIENTO LOS LAURELES,6264504,,,5,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION VI,07DCT0014D,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y SERVICIOS NUM. 158,108,VILLAFLORES,1,VILLAFLORES,COLONIA SANTA CATARINA,6520590,,,12,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION VI,07DCT0014D,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y SERVICIOS NUM. 158,108,VILLAFLORES,1,VILLAFLORES,COLONIA SANTA CATARINA,6520590,,,12,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION X,07DCT0088V,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 088,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,AVENIDA ROSAS Y JACARANDAS SIN NUM. FRACCIONAMIENTO LOS LAURELES,6260694,,,5,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION X,07DCT0088V,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 088,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,AVENIDA ROSAS Y JACARANDAS SIN NUM. FRACCIONAMIENTO LOS LAURELES,6260694,,,5,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION V,07DCT0301X,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 092,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,CARRETERA PANAMERICA PERIFERICO PONIENTE KILOMETRO 1,6782464,,,4,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION XV,07DCT0305T,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 108,19,COMITAN DE DOMINGUEZ,1,COMITAN DE DOMINGUEZ,CARRETERA COMITAN-MARGARITAS KILOMETRO 2,6320158,,,6,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION XV,07DCT0305T,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS 108,19,COMITAN DE DOMINGUEZ,1,COMITAN DE DOMINGUEZ,CARRETERA COMITAN-MARGARITAS KILOMETRO 2,6320158,,,6,8,BACHILLERATO,BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS CBTI FEDERAL,,
REGION I,07DDI0001C,CENTRO DE DESARROLLO INFANTIL NUM. 1,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,PROLONGACION MAYOR JULIO SABINES SIN NUM. COLONIA 24 DE JUNIO,30985,,,0,1,INICIAL,CENDI SEP FEDERAL TRANSFERIDO,,
REGION I,07DDI0001C,CENTRO DE DESARROLLO INFANTIL NUM. 1,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,PROLONGACION MAYOR JULIO SABINES SIN NUM. COLONIA 24 DE JUNIO,30985,,,0,3,PREESCOLAR,CENDI SEP FEDERAL TRANSFERIDO,,
REGION V,07DDI0002B,CENTRO DE DESARROLLO INFANTIL NUM. 2,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,KILOMETRO 87 DE LA CARRETERA INTERNACIONAL 2,81677,,,4,1,INICIAL,CENDI SEP FEDERAL TRANSFERIDO,,
REGION V,07DDI0002B,CENTRO DE DESARROLLO INFANTIL NUM. 2,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,KILOMETRO 87 DE LA CARRETERA INTERNACIONAL 2,81677,,,4,3,PREESCOLAR,CENDI SEP FEDERAL TRANSFERIDO,,
REGION X,07DDI0003A,CENTRO DE DESARROLLO INFANTIL NUM. 3,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,CALLE RIO BALSAS Y AMAZONAS SIN NUM.,0,,,5,1,INICIAL,CENDI SEP FEDERAL TRANSFERIDO,,
REGION X,07DDI0003A,CENTRO DE DESARROLLO INFANTIL NUM. 3,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,CALLE RIO BALSAS Y AMAZONAS SIN NUM.,0,,,5,3,PREESCOLAR,CENDI SEP FEDERAL TRANSFERIDO,,
REGION I,07DES0001I,JOSE EMILIO GRAJALES,27,CHIAPA DE CORZO,1,CHIAPA DE CORZO,CARRETERA INTERNACIONAL KILOMETRO 1100,1616018,2,,0,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION I,07DES0001I,JOSE EMILIO GRAJALES,27,CHIAPA DE CORZO,1,CHIAPA DE CORZO,CARRETERA INTERNACIONAL KILOMETRO 1100,1616018,2,,0,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION X,07DES0002H,BENEMERITO DE LAS AMERICAS,40,HUIXTLA,1,HUIXTLA,KILOMETRO 1, CARRETERA HUIXTLA-MOTOZINTLA,4642036,10,,5,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,
REGION X,07DES0002H,BENEMERITO DE LAS AMERICAS,40,HUIXTLA,1,HUIXTLA,KILOMETRO 1, CARRETERA HUIXTLA-MOTOZINTLA,4642036,10,,5,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,
REGION X,07DES0003G,CONSTITUCION,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,QUINTA SUR Y SEGUNDA ORIENTE SIN NUM.,6261808,4,,5,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION X,07DES0003G,CONSTITUCION,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,QUINTA SUR Y SEGUNDA ORIENTE SIN NUM.,6261808,4,,5,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION I,07DES0004F,LIC. ADOLFO LOPEZ MATEOS,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,OCTAVA PONIENTE  Y TERCERA SUR,1613260,3,,0,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION I,07DES0004F,LIC. ADOLFO LOPEZ MATEOS,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,OCTAVA PONIENTE  Y TERCERA SUR,1613260,3,,0,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION II,07DES0005E,RODULFO FIGUEROA ESQUINCA,17,CINTALAPA,1,CINTALAPA DE FIGUEROA,CARRETERA PANAMERICANA KILOMETRO 1003,8684209,1,,0,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION II,07DES0005E,RODULFO FIGUEROA ESQUINCA,17,CINTALAPA,1,CINTALAPA DE FIGUEROA,CARRETERA PANAMERICANA KILOMETRO 1003,8684209,1,,0,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION II,07DES0006D,BELISARIO DOMINGUEZ PALENCIA,61,OCOZOCOAUTLA DE ESPINOSA,1,OCOZOCOAUTLA DE ESPINOSA,SEPTIMA SUR Y CALLE CENTRAL SIN NUM.,6880617,1,,0,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION II,07DES0006D,BELISARIO DOMINGUEZ PALENCIA,61,OCOZOCOAUTLA DE ESPINOSA,1,OCOZOCOAUTLA DE ESPINOSA,SEPTIMA SUR Y CALLE CENTRAL SIN NUM.,6880617,1,,0,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION VI,07DES0007C,EMILIO RABASA ESTEBANELL,108,VILLAFLORES,1,VILLAFLORES,SEXTA AVENIDA SUR Y QUINTA ORIENTE,6520375,9,,12,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION VI,07DES0007C,EMILIO RABASA ESTEBANELL,108,VILLAFLORES,1,VILLAFLORES,SEXTA AVENIDA SUR Y QUINTA ORIENTE,6520375,9,,12,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION VIII,07DES0008B,JUAN SABINES GUTIERREZ,68,PICHUCALCO,1,PICHUCALCO,CARRETERA PICHUCALCO-TEAPA KILOMETRO 1,3230413,8,,3,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION X,07DES0009A,JOSE VASCONCELOS CALDERON,87,SUCHIATE,1,CIUDAD HIDALGO,SEGUNDA AVENIDA SUR NUM. 15,6980311,4,,5,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION X,07DES0009A,JOSE VASCONCELOS CALDERON,87,SUCHIATE,1,CIUDAD HIDALGO,SEGUNDA AVENIDA SUR NUM. 15,6980311,4,,5,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION X,07DES0010Q,NIÑOS HEROES DE CHAPULTEPEC,40,HUIXTLA,26,CANTON LAS DELICIAS,KILOMETRO 7, CARRETERA HUIXTLA-INGENIO LAS DELICIAS,0,10,,5,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,
REGION I,07DES0011P,RICARDO FLORES MAGON,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,CALZADA SAN JOSE TERAN NUM. 1050 RIBERA SAN JOSE TERAN,0,3,,0,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION I,07DES0011P,RICARDO FLORES MAGON,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,CALZADA SAN JOSE TERAN NUM. 1050 RIBERA SAN JOSE TERAN,0,3,,0,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION X,07DES0012O,MATIAS DE CORDOVA Y ORDOÑEZ,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,CALLE PRIMAVERA SIN NUMERO,6265575,5,,5,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION X,07DES0012O,MATIAS DE CORDOVA Y ORDOÑEZ,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,CALLE PRIMAVERA SIN NUMERO,6265575,5,,5,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION X,07DES0013N,JOSE MARIA MORELOS Y PAVON,37,HUEHUETAN,59,HUEHUETAN ESTACION FFCC,CALLE CORREGIDORA SIN NUM.,0,7,,5,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION V,07DES0014M,JOSE FELIPE FLORES,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,CALZADA SALOMON GONZALEZ BLANCO SIN NUM.,6785326,6,,4,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION X,07DES0015L,MIGUEL HIDALGO Y COSTILLA,40,HUIXTLA,1,HUIXTLA,AVENIDA BUGAMBILIAS Y CALLE DE LA ROSA SIN NUMERO,6420973,7,,5,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION X,07DES0015L,MIGUEL HIDALGO Y COSTILLA,40,HUIXTLA,1,HUIXTLA,AVENIDA BUGAMBILIAS Y CALLE DE LA ROSA SIN NUMERO,6420973,7,,5,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION IX,07DES0016K,HERMANOS SERDAN,97,TONALA,1,TONALA,KILOMETRO 1 CARRETERA TONALA-PAREDON,6632347,1,,11,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION IX,07DES0016K,HERMANOS SERDAN,97,TONALA,1,TONALA,KILOMETRO 1 CARRETERA TONALA-PAREDON,6632347,1,,11,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION I,07DES0017J,MOISES SAENZ GARZA,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,PROLONGACION CALLE CENTRAL SUR SIN NUM. POTRERO MIRADOR,1663613,3,,0,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION I,07DES0017J,MOISES SAENZ GARZA,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,PROLONGACION CALLE CENTRAL SUR SIN NUM. POTRERO MIRADOR,1663613,3,,0,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,,
REGION X,07DES0018I,IGNACIO ZARAGOZA,105,UNION JUAREZ,16,ONCE DE ABRIL,EJIDO 11 DE ABRIL, UNION JUAREZ,0,4,,5,5,SECUNDARIA,SECUNDARIA GENERAL FEDERAL TRANSFERIDO,
